"","School","State","School.Type","Total.Disbursements","Year"
"3429","RABBINICAL ACADEMY MESIVTA RABBI CHAIM BERLIN","NY","Private-Nonprofit",168000,"1011"
"3430","RABBINICAL COLLEGE CH'SAN SOFER OF NEW YORK","NY","Private-Nonprofit",177600,"1011"
"3431","RABBINICAL SEMINARY OF AMERICA","NY","Private-Nonprofit",130715,"1011"
"3432","TEACHERS COLLEGE, COLUMBIA UNIVERSITY","NY","Private-Nonprofit",231000,"1011"
"3433","CUNY YORK COLLEGE","NY","Public",19017214.12,"1011"
"3434","CUNY GRADUATE SCHOOL & UNIVERSITY CENTER","NY","Public",1105822.64,"1011"
"3435","CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ","NY","Private-Nonprofit",3952722,"1011"
"3436","SUNY HERKIMER COUNTY COMMUNITY COLLEGE","NY","Public",8641485.73,"1011"
"3437","MIRRER YESHIVA CENTRAL INSTITUTE","NY","Private-Nonprofit",615680,"1011"
"3438","MONROE COLLEGE","NY","Proprietary",33050767.78,"1011"
"3439","EVEREST INSTITUTE","NY","Proprietary",10007713.01,"1011"
"3440","SAINT JAMES MERCY HOSPITAL SCHOOL OF RADIOLOGIC SCIENCES","NY","Private-Nonprofit",53351,"1011"
"3441","FAXTON - SAINT LUKE'S SCHOOL OF RADIOGRAPHY","NY","Private-Nonprofit",57406,"1011"
"3442","COLLEGE OF WESTCHESTER (THE)","NY","Proprietary",5583936,"1011"
"3443","ARNOT OGDEN MEDICAL CENTER - SCHOOL OF RADIOLOGIC TECHNOLOGY","NY","Private-Nonprofit",128742,"1011"
"3444","PHILLIPS BETH ISRAEL SCHOOL OF NURSING","NY","Private-Nonprofit",200403,"1011"
"3445","COCHRAN SCHOOL OF NURSING SAINT JOHN'S RIVERSIDE HOSP","NY","Private-Nonprofit",293576,"1011"
"3446","CROUSE HOSPITAL COLLEGE OF NURSING","NY","Private-Nonprofit",305527,"1011"
"3447","ELLIS HOSPITAL SCHOOL OF NURSING","NY","Private-Nonprofit",156516.15,"1011"
"3448","SAINT ELIZABETH MEDICAL CENTER","NY","Private-Nonprofit",479494,"1011"
"3449","SAINT JOSEPH'S COLLEGE OF NURSING AT ST JOSEPH'S HOSPITAL HEALTH CENTE","NY","Private-Nonprofit",382541.25,"1011"
"3450","GENESEE COMMUNITY COLLEGE","NY","Public",11989894.4,"1011"
"3451","SCHENECTADY COUNTY COMMUNITY COLLEGE","NY","Public",9309536.94,"1011"
"3452","CLINTON COMMUNITY COLLEGE","NY","Public",3676372.35,"1011"
"3453","TOMPKINS CORTLAND COMMUNITY COLLEGE","NY","Public",8994328.06,"1011"
"3454","SUNY COLUMBIA-GREENE COMMUNITY COLLEGE","NY","Public",3825327,"1011"
"3455","SUNY COLLEGE AT PURCHASE","NY","Public",5761444,"1011"
"3456","CUNY LEHMAN COLLEGE","NY","Public",26749794.03,"1011"
"3457","SUNY COLLEGE AT OLD WESTBURY","NY","Public",9122177.84,"1011"
"3458","NORTH COUNTRY COMMUNITY COLLEGE","NY","Public",3287356.18,"1011"
"3459","MESIVTA TORAH VODAATH RABBINICAL SEMINARY","NY","Private-Nonprofit",227450,"1011"
"3460","CUNY BERNARD M. BARUCH COLLEGE","NY","Public",29164731.95,"1011"
"3461","CULINARY INSTITUTE OF AMERICA","NY","Private-Nonprofit",4829193,"1011"
"3462","AUSTIN'S SCHOOL OF SPA TECHNOLOGY","NY","Proprietary",1056039,"1011"
"3463","ISLAND DRAFTING & TECHNICAL INSTITUTE","NY","Proprietary",513843.19,"1011"
"3464","LONG ISLAND BEAUTY SCHOOL","NY","Proprietary",1130181,"1011"
"3465","LONG ISLAND BEAUTY SCHOOL","NY","Proprietary",586798,"1011"
"3466","BEAUTY SCHOOL OF MIDDLETOWN","NY","Proprietary",216627,"1011"
"3467","BERKELEY COLLEGE","NY","Proprietary",18777283,"1011"
"3468","MANDL SCHOOL","NY","Proprietary",5484138,"1011"
"3469","WOOD TOBE - COBURN SCHOOL","NY","Proprietary",3657817.39,"1011"
"3470","AMERICAN ACADEMY OF DRAMATIC ARTS","NY","Private-Nonprofit",762728.5,"1011"
"3471","LIM COLLEGE","NY","Proprietary",2114682,"1011"
"3472","SCHOOL OF VISUAL ARTS","NY","Proprietary",4680908,"1011"
"3473","APEX TECHNICAL SCHOOL","NY","Proprietary",7511598,"1011"
"3474","CONTINENTAL SCHOOL OF BEAUTY CULTURE","NY","Proprietary",2008941.32,"1011"
"3475","FINGER LAKES COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES","NY","Public",11748068.16,"1011"
"3476","AMERICAN MUSICAL & DRAMATIC ACADEMY","NY","Private-Nonprofit",3097676,"1011"
"3477","EMPIRE BEAUTY SCHOOL","NY","Proprietary",1407601.16,"1011"
"3478","STAR CAREER ACADEMY","NY","Proprietary",7155761.33,"1011"
"3479","CONTINENTAL SCHOOL OF BEAUTY CULTURE","NY","Proprietary",851709.7,"1011"
"3480","CHAMPLAIN VALLEY EDUCATIONAL SERVICES","NY","Public",91080.3,"1011"
"3481","JAMESTOWN BUSINESS COLLEGE","NY","Proprietary",1771421,"1011"
"3482","CUNY, HOSTOS COMMUNITY COLLEGE","NY","Public",21533872.11,"1011"
"3483","RABBINICAL COLLEGE BOBOVER YESHIVA BNEI ZION","NY","Private-Nonprofit",1212476,"1011"
"3484","RABBINICAL SEMINARY MKOR CHAIM","NY","Private-Nonprofit",120826,"1011"
"3485","OLEAN BUSINESS INSTITUTE","NY","Proprietary",230694.24,"1011"
"3486","NEIGHBORHOOD PLAYHOUSE SCHOOL OF THE THEATRE (THE)","NY","Private-Nonprofit",33025,"1011"
"3487","ELMIRA BUSINESS INSTITUTE","NY","Proprietary",3773845,"1011"
"3488","UTICA SCHOOL OF COMMERCE","NY","Proprietary",2122185,"1011"
"3489","SAMARITAN HOSPITAL SCHOOL OF NURSING","NY","Private-Nonprofit",274034.63,"1011"
"3490","MIDWAY PARIS BEAUTY SCHOOL","NY","Proprietary",433951,"1011"
"3491","BRITTANY BEAUTY SCHOOL","NY","Proprietary",1338288,"1011"
"3492","MESIVTA OF EASTERN PARKWAY RABBINICAL SEMINARY","NY","Private-Nonprofit",148488,"1011"
"3493","ST. PAUL'S SCHOOL OF NURSING","NY","Proprietary",597015,"1011"
"3494","METROPOLITAN COLLEGE OF NEW YORK","NY","Private-Nonprofit",3235238,"1011"
"3495","CUNY LAGUARDIA COMMUNITY COLLEGE","NY","Public",34218258.18,"1011"
"3496","JEFFERSON LEWIS BOCES PROGRAM OF PRACTICAL NURSING","NY","Public",312672.18,"1011"
"3497","CUNY MEDGAR EVERS COLLEGE","NY","Public",21250704.49,"1011"
"3498","TOURO COLLEGE - MAIN CAMPUS MIDTOWN","NY","Private-Nonprofit",20256515,"1011"
"3499","WESTERN SUFFOLK BOCES","NY","Public",570593,"1011"
"3500","HELENE FULD COLLEGE OF NURSING","NY","Private-Nonprofit",490859,"1011"
"3501","SUNY EMPIRE STATE COLLEGE","NY","Public",20492617,"1011"
"3502","RABBINICAL COLLEGE OF LONG ISLAND","NY","Private-Nonprofit",241852,"1011"
"3503","KEHILATH YAKOV RABBINICAL SEMINARY","NY","Private-Nonprofit",542700,"1011"
"3504","NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS","NY","Proprietary",2373585,"1011"
"3505","SOUTHERN WESTCHESTER BOCES","NY","Public",293594,"1011"
"3506","ERIE COMMUNITY COLLEGE","NY","Public",30047637.74,"1011"
"3507","AMERICAN ACADEMY MCALLISTER INSTITUTE","NY","Private-Nonprofit",475001.53,"1011"
"3508","SIMMONS INSTITUTE OF FUNERAL SERVICE","NY","Proprietary",63385,"1011"
"3509","SUBURBAN TECHNICAL SCHOOL","NY","Proprietary",3006827.98,"1011"
"3510","RABBINICAL COLLEGE BETH SHRAGA","NY","Private-Nonprofit",118738,"1011"
"3511","PUTNAM-WESTCHESTER BOCES","NY","Public",79180,"1011"
"3512","TECHNICAL CAREER INSTITUTES","NY","Proprietary",26069806,"1011"
"3513","UNITED TALMUDICAL SEMINARY","NY","Private-Nonprofit",6964337,"1011"
"3514","BETH HAMEDRASH SHAAREI YOSHER INSTITUTE","NY","Private-Nonprofit",184200,"1011"
"3515","CVPH MEDICAL CENTER","NY","Private-Nonprofit",46652,"1011"
"3516","NEW YORK METHODIST HOSPITAL","NY","Private-Nonprofit",348639.98,"1011"
"3517","SBI CAMPUS - AN AFFILIATE OF SANFORD-BROWN","NY","Proprietary",7016276.52,"1011"
"3518","YESHIVA OF NITRA RABBINICAL COLLEGE -","NY","Private-Nonprofit",979826,"1011"
"3519","MEMORIAL SLOAN KETTERING CANCER CENTER","NY","Private-Nonprofit",4300,"1011"
"3520","STATE UNIVERSITY OF NEW YORK INSTITUTE OF TECHNOLOGY AT UTICA - ROME","NY","Public",3356283,"1011"
"3521","YESHIVATH ZICHRON MOSHE","NY","Private-Nonprofit",481991,"1011"
"3522","BERK TRADE & BUSINESS SCHOOL","NY","Proprietary",398641,"1011"
"3523","WORD OF LIFE BIBLE INSTITUTE","NY","Private-Nonprofit",1267253,"1011"
"3524","WESTCHESTER SCHOOL OF BEAUTY CULTURE","NY","Proprietary",242526.63,"1011"
"3525","BETH HATALMUD RABBINICAL COLLEGE","NY","Private-Nonprofit",269425,"1011"
"3526","OHR HAMEIR THEOLOGICAL SEMINARY","NY","Private-Nonprofit",495119.5,"1011"
"3527","TALMUDICAL SEMINARY OHOLEI TORAH","NY","Private-Nonprofit",2022750,"1011"
"3528","PHILLIPS HAIRSTYLING INSTITUTE","NY","Proprietary",393149,"1011"
"3529","INSTITUTE OF DESIGN AND CONSTRUCTION","NY","Private-Nonprofit",282401,"1011"
"3530","MEMORIAL HOSPITAL SCHOOL OF NURSING","NY","Private-Nonprofit",147580,"1011"
"3531","VEEB NASSAU COUNTY SCHOOL OF PRACTICAL NURSING","NY","Public",558671,"1011"
"3532","PLAZA COLLEGE","NY","Proprietary",5805225,"1011"
"3533","ST. PAUL'S SCHOOL OF NURSING","NY","Proprietary",410246,"1011"
"3534","SCHUYLER STEUBEN CHEMUNG TIOGA ALLEGANY BOCES","NY","Public",489007.98,"1011"
"3535","FIVE TOWNS COLLEGE","NY","Proprietary",1901025.39,"1011"
"3536","ERIE 1 BOARD OF COOPERATIVE EDUCATIONAL SERVICES","NY","Public",610770,"1011"
"3537","ONONDAGA CORTLAND MADISON BOCES","NY","Public",2369559.06,"1011"
"3538","OSWEGO COUNTY BOCES ADULT CAREERS CENTER","NY","Public",150273.82,"1011"
"3539","SYRACUSE CITY SCHOOL DISTRICT","NY","Public",186172.66,"1011"
"3540","MACHZIKEI HADATH RABBINICAL COLLEGE","NY","Private-Nonprofit",766500,"1011"
"3541","YESHIVATH VIZNITZ","NY","Private-Nonprofit",1988531,"1011"
"3542","BORICUA COLLEGE","NY","Private-Nonprofit",6359152.3,"1011"
"3543","CAPRI COSMETOLOGY LEARNING CENTER","NY","Proprietary",790348.55,"1011"
"3544","NEW SCHOOL, THE","NY","Private-Nonprofit",7443389,"1011"
"3545","NEW YORK SCHOOL OF INTERIOR DESIGN","NY","Private-Nonprofit",360666,"1011"
"3546","BRIARCLIFFE COLLEGE","NY","Proprietary",8942976.81,"1011"
"3547","RIDLEY-LOWELL SCHOOL OF BUSINESS","NY","Proprietary",1050327,"1011"
"3548","LONG ISLAND BUSINESS INSTITUTE","NY","Proprietary",7717940,"1011"
"3549","HERKIMER COUNTY  BOCES PRACTICAL NURSING PROGRAM","NY","Public",319081.88,"1011"
"3550","OTSEGO DELAWARE SCHOHARIE GREENE BOCES","NY","Public",153175.61,"1011"
"3551","HAIR DESIGN INSTITUTE AT FIFTH AVENUE","NY","Proprietary",1483033,"1011"
"3552","BRAMSON ORT COLLEGE MAIN CAMPUS-01","NY","Private-Nonprofit",6304619,"1011"
"3553","CATTARAUGUS/ALLEGANY/ERIE/WYOMING BOCES OLEAN","NY","Public",294405.58,"1011"
"3554","LONG ISLAND COLLEGE HOSPITAL - SCHOOL OF NURSING","NY","Private-Nonprofit",340227,"1011"
"3555","ORANGE ULSTER BOCES SCHOOL OF PRACTICAL NURSING","NY","Public",210761,"1011"
"3556","CIRCLE IN THE SQUARE THEATRE SCHOOL","NY","Private-Nonprofit",65750,"1011"
"3557","MADISON ONEIDA BOCES PRACTICAL NURSING PROGRAM","NY","Public",240126,"1011"
"3558","BOCES RENSSELAER SCHOOL OF PRACTICAL NURSING","NY","Public",284697.23,"1011"
"3559","CAYUGA ONONDAGA BOCES","NY","Public",184686.92,"1011"
"3560","WAYNE - FINGER LAKES BOCES","NY","Public",628496,"1011"
"3561","YESHIVA SHAAR HATORAH","NY","Private-Nonprofit",25950,"1011"
"3562","BROOME DELAWARE TIOGA BOCES PROGRAM OF PRACTICAL NURSING","NY","Public",111769.74,"1011"
"3563","ROCHESTER GENERAL HOSPITAL","NY","Private-Nonprofit",225064.34,"1011"
"3564","WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES","NY","Public",306438,"1011"
"3565","GENEVA GENERAL HOSPITAL","NY","Private-Nonprofit",276232.4,"1011"
"3566","NEW YORK CAREER INSTITUTE","NY","Proprietary",2182878.66,"1011"
"3567","DAVIS COLLEGE","NY","Private-Nonprofit",734472.5,"1011"
"3568","SWEDISH INSTITUTE","NY","Proprietary",1558125.82,"1011"
"3569","ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM","NY","Public",572725.5,"1011"
"3570","AILEY SCHOOL (THE)","NY","Private-Nonprofit",108133,"1011"
"3571","HAMILTON - FULTON - MONTGOMERY BOCES","NY","Public",77939,"1011"
"3572","DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING","NY","Public",241111,"1011"
"3573","EMPIRE BEAUTY SCHOOL","NY","Proprietary",3951777.74,"1011"
"3574","ULSTER COUNTY BOCES SCHOOL OF PRACTICAL NURSING","NY","Public",380914.62,"1011"
"3575","CHERYL FELL'S SCHOOL OF BUSINESS","NY","Proprietary",286082,"1011"
"3576","EASTERN SUFFOLK BOCES","NY","Public",1052020,"1011"
"3577","NEW SCHOOL OF RADIO & TELEVISION","NY","Proprietary",319152.87,"1011"
"3578","TORAH TEMIMAH TALMUDICAL SEMINARY","NY","Private-Nonprofit",567654,"1011"
"3579","ORLEANS NIAGARA BOCES","NY","Public",185395.7,"1011"
"3580","HUNTER BUSINESS SCHOOL","NY","Proprietary",2691872,"1011"
"3581","DOROTHEA HOPFER SCHOOL OF NURSING AT THE MOUNT VERNON HOSPITAL (THE)","NY","Private-Nonprofit",194755.5,"1011"
"3582","MILDRED ELLEY","NY","Proprietary",8662159.5,"1011"
"3583","ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES","NY","Public",423034.75,"1011"
"3584","KOL YAAKOV TORAH CENTER","NY","Private-Nonprofit",35875,"1011"
"3585","YESHIVA DERECH CHAIM","NY","Private-Nonprofit",243451,"1011"
"3586","GLOBAL BUSINESS INSTITUTE","NY","Private-Nonprofit",4304281,"1011"
"3587","ROCKLAND COUNTY BOCES ADULT EDUCATION","NY","Public",245031,"1011"
"3588","MODERN WELDING SCHOOL, INC","NY","Proprietary",307567,"1011"
"3589","NATIONAL TRACTOR TRAILER SCHOOL","NY","Proprietary",1470503.41,"1011"
"3590","INSTITUTE OF AUDIO RESEARCH","NY","Proprietary",1422309,"1011"
"3591","PROFESSIONAL BUSINESS COLLEGE","NY","Private-Nonprofit",7170478,"1011"
"3592","EMPIRE BEAUTY SCHOOL","NY","Proprietary",136161.32,"1011"
"3593","NEW YORK INSTITUTE OF ENGLISH AND BUSINESS","NY","Private-Nonprofit",1855251.33,"1011"
"3594","YESHIVA AND KOLLEL HARBOTZAS TORAH","NY","Private-Nonprofit",176250,"1011"
"3595","YESHIVA KARLIN STOLIN","NY","Private-Nonprofit",445175,"1011"
"3596","SHOR YOSHUV RABBINICAL COLLEGE","NY","Private-Nonprofit",276421,"1011"
"3597","ASSOCIATED BETH RIVKAH SCHOOLS","NY","Private-Nonprofit",430705,"1011"
"3598","MERCE CUNNINGHAM STUDIO","NY","Private-Nonprofit",5186,"1011"
"3599","YESHIVAT MIKDASH MELECH","NY","Private-Nonprofit",390264,"1011"
"3600","JOFFREY BALLET SCHOOL, AMERICAN BALLET CENTER","NY","Proprietary",109852,"1011"
"3601","MARJON SCHOOL OF BEAUTY CULTURE","NY","Proprietary",271206.6,"1011"
"3602","ART INSTITUTE OF NEW YORK CITY (THE)","NY","Proprietary",5911658.22,"1011"
"3603","GLOBE INSTITUTE OF TECHNOLOGY","NY","Proprietary",2926018,"1011"
"3604","YESHIVA OF THE TELSHE ALUMNI","NY","Private-Nonprofit",220970,"1011"
"3605","TALMUDICAL INSTITUTE OF UPSTATE NEW YORK","NY","Private-Nonprofit",45150,"1011"
"3606","SEMINAR L'MOROS BAIS YAAKOV","NY","Private-Nonprofit",1101415,"1011"
"3607","BUSINESS INFORMATICS CENTER","NY","Proprietary",285584,"1011"
"3608","FRENCH CULINARY INSTITUTE,THE","NY","Proprietary",270851.05,"1011"
"3609","ORLO SCHOOL OF HAIR DESIGN & COSMETOLOGY (THE)","NY","Proprietary",340789,"1011"
"3610","NEW YORK COLLEGE OF HEALTH PROFESSIONS","NY","Private-Nonprofit",1903744.54,"1011"
"3611","SANFORD-BROWN INSTITUTE","NY","Proprietary",2921880.84,"1011"
"3612","SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN","NY","Proprietary",308006.66,"1011"
"3613","CONTINENTAL SCHOOL OF BEAUTY CULTURE","NY","Proprietary",669792.97,"1011"
"3614","RABBINICAL COLLEGE OF YESHIVA AND KOLEL BAIS MEDROSH ELYON ASSOCIATION","NY","Private-Nonprofit",126636,"1011"
"3615","YESHIVA GEDOLAH IMREI YOSEF D'SPINKA","NY","Private-Nonprofit",588600,"1011"
"3616","DELAWARE CHENANGO MADISON OTSEGO BOCES","NY","Public",218114,"1011"
"3617","CAREER INSTITUTE OF HEALTH AND TECHNOLOGY","NY","Proprietary",4492832.94,"1011"
"3618","ASA INSTITUTE OF BUSINESS AND COMPUTER TECHNOLOGY","NY","Proprietary",36481365,"1011"
"3619","CHARLES STUART SCHOOL","NY","Proprietary",121860.53,"1011"
"3620","ADIRONDACK BEAUTY SCHOOL","NY","Proprietary",99706,"1011"
"3621","SULLIVAN COUNTY BOARD OF COOPERATIVE EDUCATIONAL SERVICES (BOCES)","NY","Public",161813.6,"1011"
"3622","GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES","NY","Public",515512,"1011"
"3623","NEW YORK CONSERVATORY FOR DRAMATIC ARTS (THE)","NY","Proprietary",466317,"1011"
"3624","YESHIVAS NOVOMINSK","NY","Private-Nonprofit",318555,"1011"
"3625","RABBINICAL COLLEGE OF OHR SHIMON YISROEL","NY","Private-Nonprofit",831200,"1011"
"3626","YESHIVA D'MONSEY - (ADMINISTRATIVE OFFICES ONLY)","NY","Private-Nonprofit",430575,"1011"
"3627","STUDIO JEWELERS","NY","Proprietary",19872,"1011"
"3628","MERKAZ BNOS","NY","Private-Nonprofit",1905539,"1011"
"3629","MANHATTAN SCHOOL OF COMPUTER TECHNOLOGY","NY","Private-Nonprofit",2047464.45,"1011"
"3630","NEW YORK INSTITUTE OF MASSAGE","NY","Proprietary",308152.39,"1011"
"3631","FRANKLIN CAREER INSTITUTE","NY","Private-Nonprofit",4242877,"1011"
"3632","A.B.I. SCHOOL OF BARBERING AND COSMETOLOGY OF CHELSEA","NY","Proprietary",327189,"1011"
"3633","ALLEN SCHOOL","NY","Proprietary",7467671,"1011"
"3634","STAR CAREER ACADEMY","NY","Proprietary",9153058.26,"1011"
"3635","ANTHEM INSTITUTE","NY","Proprietary",2785513,"1011"
"3636","LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING","NY","Proprietary",73246,"1011"
"3637","YESHIVA SHAAREI TORAH OF ROCKLAND","NY","Private-Nonprofit",23925,"1011"
"3638","NEW YORK AUTOMOTIVE & DIESEL INSTITUTE","NY","Proprietary",1800382,"1011"
"3639","LEON STUDIO ONE SCHOOL OF HAIR DESIGN & CAREER TRAINING CENTER","NY","Proprietary",248047.9,"1011"
"3640","SAINT JOSEPH'S MEDICAL CENTER SCHOOL OF RADIOGRAPHY","NY","Private-Nonprofit",51300,"1011"
"3641","METROPOLITAN LEARNING INSTITUTE","NY","Private-Nonprofit",4299319,"1011"
"3642","USA BEAUTY SCHOOL INTERNATIONAL","NY","Proprietary",74750,"1011"
"3643","BEIS MEDRASH HEICHAL DOVID","NY","Private-Nonprofit",254155,"1011"
"3644","CENTER FOR NATURAL WELLNESS SCHOOL OF MASSAGE THERAPY","NY","Proprietary",214133,"1011"
"3645","UTA MESIVTA OF KIRYAS JOEL","NY","Private-Nonprofit",6309850,"1011"
"3646","MICROPOWER CAREER INSTITUTE","NY","Proprietary",1782265.52,"1011"
"3647","HUDSON VALLEY SCHOOL OF ADVANCED AESTHETIC SKIN CARE","NY","Proprietary",27842,"1011"
"3648","AVEDA INSTITUTE NEW YORK","NY","Proprietary",456501.88,"1011"
"3649","AMERICAN BEAUTY SCHOOL","NY","Proprietary",901706,"1011"
"3650","ELITE ACADEMY OF BEAUTY ARTS","NY","Proprietary",238590,"1011"
"3651","SCHOOL OF PROFESSIONAL HORTICULTURE, AT THE N. Y. BOTANICAL GARDEN","NY","Private-Nonprofit",1795,"1011"
"3652","SAE INSTITUTE OF TECHNOLOGY, NEW YORK","NY","Proprietary",522403,"1011"
"3653","ACE COMPUTER TRAINING CENTER","NY","Proprietary",128317,"1011"
"3654","KING'S COLLEGE (THE)","NY","Private-Nonprofit",478996.98,"1011"
"3655","NEW AGE TRAINING","NY","Proprietary",433007,"1011"
"3656","TALMUDICAL SEMINARY OF BOBOV","NY","Private-Nonprofit",1477350,"1011"
"3657","EDP SCHOOL OF COMPUTER PROGRAMMING","NY","Private-Nonprofit",477381.96,"1011"
"3658","MONROE 2 - ORLEANS BOCES, CENTER FOR WORKFORCE DEVELOPMENT","NY","Public",126799,"1011"
"3659","INSTITUTE OF ALLIED MEDICAL PROFESSIONS","NY","Private-Nonprofit",801984.38,"1011"
"3660","HUDSON VALLEY SCHOOL OF MASSAGE THERAPY","NY","Proprietary",103680,"1011"
"3661","CAREER SCHOOL OF NY","NY","Private-Nonprofit",382521,"1011"
"3662","NEW YORK MEDICAL CAREER TRAINING CENTER","NY","Proprietary",508881,"1011"
"3663","JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GOLDWELL PRODUCTS ARTISTRY","NY","Proprietary",186017,"1011"
"3664","ANN MARIE'S WORLD OF BEAUTY SCHOOL","NY","Proprietary",22391,"1011"
"3665","YESHIVA OF MACHZIKAI HADAS","NY","Private-Nonprofit",1353850,"1011"
"3666","INSTITUTE OF CULINARY EDUCATION","NY","Proprietary",392548.4,"1011"
"3667","SALON PROFESSIONAL ACADEMY (THE)","NY","Proprietary",192995,"1011"
"3668","ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE","NY","Proprietary",421903,"1011"
"3669","ACADEMY OF COSMETOLOGY & ESTHETICS NYC (THE)","NY","Proprietary",396572.95,"1011"
"3670","JOHN PAOLO'S EXTREME BEAUTY, GOLDWELL PRODUCTS ARTISTRY","NY","Proprietary",98268,"1011"
"3671","MANHATTAN INSTITUTE (THE)","NY","Proprietary",39621,"1011"
"3672","FINGER LAKES SCHOOL OF MASSAGE (THE)","NY","Proprietary",388636,"1011"
"3673","ATELIER ESTHETIQUE INSTITUTE OF ESTHETICS","NY","Proprietary",121351,"1011"
"3674","LONG ISLAND NAIL & SKIN CARE INSTITUTE","NY","Proprietary",66176,"1011"
"3675","ANTIOCH UNIVERSITY","OH","Private-Nonprofit",1830077,"1011"
"3676","ART ACADEMY OF CINCINNATI","OH","Private-Nonprofit",369043,"1011"
"3677","ASHLAND UNIVERSITY","OH","Private-Nonprofit",4599127,"1011"
"3678","BALDWIN WALLACE UNIVERSITY","OH","Private-Nonprofit",5577105,"1011"
"3679","BLUFFTON UNIVERSITY","OH","Private-Nonprofit",2030421,"1011"
"3680","BOWLING GREEN STATE UNIVERSITY","OH","Public",32085785,"1011"
"3681","CAPITAL UNIVERSITY","OH","Private-Nonprofit",3760467.94,"1011"
"3682","CASE WESTERN RESERVE UNIVERSITY","OH","Private-Nonprofit",4770602,"1011"
"3683","CEDARVILLE UNIVERSITY","OH","Private-Nonprofit",3585244.72,"1011"
"3684","CENTRAL STATE UNIVERSITY","OH","Public",10078835.9,"1011"
"3685","CINCINNATI CHRISTIAN UNIVERSITY","OH","Private-Nonprofit",1346479,"1011"
"3686","OHIO CHRISTIAN UNIVERSITY","OH","Private-Nonprofit",4981713.62,"1011"
"3687","THE CLEVELAND INSTITUTE OF MUSIC","OH","Private-Nonprofit",183402,"1011"
"3688","CLEVELAND STATE UNIVERSITY","OH","Public",25526482,"1011"
"3689","COLLEGE OF MOUNT SAINT JOSEPH","OH","Private-Nonprofit",3715410,"1011"
"3690","OHIO DOMINICAN UNIVERSITY","OH","Private-Nonprofit",4884036,"1011"
"3691","FRANCISCAN UNIVERSITY OF STEUBENVILLE","OH","Private-Nonprofit",2863144,"1011"
"3692","COLLEGE OF WOOSTER (THE)","OH","Private-Nonprofit",1611290.94,"1011"
"3693","COLUMBUS COLLEGE OF ART & DESIGN","OH","Private-Nonprofit",2509610,"1011"
"3694","CUYAHOGA COMMUNITY COLLEGE","OH","Public",67119746.18,"1011"
"3695","DEFIANCE COLLEGE","OH","Private-Nonprofit",2136784.28,"1011"
"3696","DENISON UNIVERSITY","OH","Private-Nonprofit",1807620.78,"1011"
"3697","CHANCELLOR UNIVERSITY","OH","Proprietary",1879433,"1011"
"3698","UNIVERSITY OF FINDLAY","OH","Private-Nonprofit",3980333,"1011"
"3699","FRANKLIN UNIVERSITY","OH","Private-Nonprofit",15923301,"1011"
"3700","HEIDELBERG UNIVERSITY","OH","Private-Nonprofit",2373718,"1011"
"3701","HIRAM COLLEGE","OH","Private-Nonprofit",2738823.29,"1011"
"3702","JOHN CARROLL UNIVERSITY","OH","Private-Nonprofit",4594714,"1011"
"3703","KENT STATE UNIVERSITY","OH","Public",78656716.5,"1011"
"3704","KENYON COLLEGE","OH","Private-Nonprofit",829402,"1011"
"3705","LAKE ERIE COLLEGE","OH","Private-Nonprofit",1773037,"1011"
"3706","LORAIN COUNTY COMMUNITY COLLEGE","OH","Public",25548335.5,"1011"
"3707","LOURDES UNIVERSITY","OH","Private-Nonprofit",5734121.46,"1011"
"3708","MALONE UNIVERSITY","OH","Private-Nonprofit",4239138,"1011"
"3709","MARIETTA COLLEGE","OH","Private-Nonprofit",2036685.46,"1011"
"3710","MIAMI UNIVERSITY","OH","Public",28556219,"1011"
"3711","WRIGHT STATE UNIVERSITY","OH","Public",30205393,"1011"
"3712","UNIVERSITY OF MOUNT UNION","OH","Private-Nonprofit",3605806,"1011"
"3713","MUSKINGUM UNIVERSITY","OH","Private-Nonprofit",3740054.42,"1011"
"3714","NOTRE DAME COLLEGE OF OHIO","OH","Private-Nonprofit",2674624,"1011"
"3715","OBERLIN COLLEGE","OH","Private-Nonprofit",1833985,"1011"
