"","School","State","School.Type","Total.Disbursements","Year"
"10137","DAYMAR INSTITUTE                                                      ","TN","PROPRIETARY",6136139.8,"1213"
"10138","SHEAR ACADEMY                                                         ","TN","PROPRIETARY",163549,"1213"
"10139","MEMPHIS COLLEGE OF ART                                                ","TN","PRIVATE-NONPROFIT",868099,"1213"
"10140","TENNESSEE ACADEMY OF COSMETOLOGY                                      ","TN","PROPRIETARY",438491.98,"1213"
"10141","CUMBERLAND UNIVERSITY                                                 ","TN","PRIVATE-NONPROFIT",2176876.34,"1213"
"10142","FOUNTAINHEAD COLLEGE OF TECHNOLOGY                                    ","TN","PROPRIETARY",860892.73,"1213"
"10143","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY--MCMINNVILLE                  ","TN","PUBLIC",694373.31,"1213"
"10144","EAST TENNESSEE STATE UNIVERSITY                                       ","TN","PUBLIC",22727176,"1213"
"10145","CHATTANOOGA STATE COMMUNITY COLLEGE                                   ","TN","PUBLIC",23056132.14,"1213"
"10146","JOHNSON UNIVERSITY                                                    ","TN","PRIVATE-NONPROFIT",2517261.05,"1213"
"10147","UNIVERSITY OF TENNESSEE                                               ","TN","PUBLIC",26420921,"1213"
"10148","CARSON - NEWMAN UNIVERSITY                                            ","TN","PRIVATE-NONPROFIT",2889586.01,"1213"
"10149","WATKINS COLLEGE OF ART, DESIGN & FILM                                 ","TN","PRIVATE-NONPROFIT",600465.83,"1213"
"10150","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-LIVINGSTON                    ","TN","PUBLIC",919895,"1213"
"10151","SOUTH COLLEGE                                                         ","TN","PROPRIETARY",3060502.69,"1213"
"10152","CONCORDE CAREER COLLEGE                                               ","TN","PROPRIETARY",5214051,"1213"
"10153","VOLUNTEER BEAUTY ACADEMY                                              ","TN","PROPRIETARY",122423,"1213"
"10154","MEMPHIS INSTITUTE OF BARBERING                                        ","TN","PROPRIETARY",693116.36,"1213"
"10155","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - NASHVILLE                   ","TN","PUBLIC",1667356.5,"1213"
"10156","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - HOHENWALD                   ","TN","PUBLIC",997584.95,"1213"
"10157","MILLER - MOTTE TECHNICAL COLLEGE                                      ","TN","PROPRIETARY",29123398.26,"1213"
"10158","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - KNOXVILLE                   ","TN","PUBLIC",1502178.27,"1213"
"10159","WALTERS STATE COMMUNITY COLLEGE                                       ","TN","PUBLIC",11688478.88,"1213"
"10160","LOVE BEAUTY SCHOOL                                                    ","TN","PROPRIETARY",232521,"1213"
"10161","ARNOLD'S BEAUTY SCHOOL                                                ","TN","PROPRIETARY",225678,"1213"
"10162","KING UNIVERSITY                                                       ","TN","PRIVATE-NONPROFIT",4322218.69,"1213"
"10163","NORTH CENTRAL INSTITUTE                                               ","TN","PROPRIETARY",210141.32,"1213"
"10164","FORTIS INSTITUTE                                                      ","TN","PROPRIETARY",3630044.65,"1213"
"10165","VISIBLE MUSIC COLLEGE                                                 ","TN","PRIVATE-NONPROFIT",248626.37,"1213"
"10166","COLUMBIA STATE COMMUNITY COLLEGE                                      ","TN","PUBLIC",8837378,"1213"
"10167","CAREER BEAUTY COLLEGE                                                 ","TN","PROPRIETARY",113325,"1213"
"10168","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - MURFREESBORO                ","TN","PUBLIC",824705.47,"1213"
"10169","STYLES & PROFILES BEAUTY COLLEGE                                      ","TN","PROPRIETARY",149650,"1213"
"10170","TENNESSEE STATE UNIVERSITY                                            ","TN","PUBLIC",20081055.33,"1213"
"10171","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY WHITEVILLE                    ","TN","PUBLIC",483136.53,"1213"
"10172","WILLIAMSON CHRISTIAN COLLEGE                                          ","TN","PRIVATE-NONPROFIT",139137.47,"1213"
"10173","GENESIS CAREER COLLEGE                                                ","TN","PROPRIETARY",850638,"1213"
"10174","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - ELIZABETHTON                ","TN","PUBLIC",1493638.33,"1213"
"10175","INSTITUTE OF HAIR DESIGN                                              ","TN","PROPRIETARY",178184.83,"1213"
"10176","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PULASKI                       ","TN","PUBLIC",565558,"1213"
"10177","NOSSI COLLEGE OF ART                                                  ","TN","PROPRIETARY",1100118.19,"1213"
"10178","JACKSON STATE COMMUNITY COLLEGE                                       ","TN","PUBLIC",9036553.81,"1213"
"10179","PAUL MITCHELL THE SCHOOL KNOXVILLE                                    ","TN","PROPRIETARY",689824,"1213"
"10180","NASHVILLE STATE COMMUNITY COLLEGE                                     ","TN","PUBLIC",20444019.6,"1213"
"10181","MILLIGAN COLLEGE                                                      ","TN","PRIVATE-NONPROFIT",1441662,"1213"
"10182","PELLISSIPPI STATE COMMUNITY COLLEGE                                   ","TN","PUBLIC",18071826.27,"1213"
"10183","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - NEWBERN                     ","TN","PUBLIC",774749.39,"1213"
"10184","BETHEL UNIVERSITY                                                     ","TN","PRIVATE-NONPROFIT",15549130.17,"1213"
"10185","BUCHANAN BEAUTY COLLEGE                                               ","TN","PROPRIETARY",243499,"1213"
"10186","UNIVERSITY OF MEMPHIS (THE)                                           ","TN","PUBLIC",36117116,"1213"
"10187","AMERICAN BAPTIST THEOLOGICAL SEMINARY                                 ","TN","PRIVATE-NONPROFIT",357383.77,"1213"
"10188","LEMOYNE-OWEN COLLEGE                                                  ","TN","PRIVATE-NONPROFIT",4035889,"1213"
"10189","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-JACKSON                       ","TN","PUBLIC",1374304,"1213"
"10190","FISK UNIVERSITY                                                       ","TN","PRIVATE-NONPROFIT",1661192.74,"1213"
"10191","GENESIS CAREER COLLEGE                                                ","TN","PROPRIETARY",1693074,"1213"
"10192","BRYAN COLLEGE                                                         ","TN","PRIVATE-NONPROFIT",2370212.98,"1213"
"10193","CHRISTIAN BROTHERS UNIVERSITY                                         ","TN","PRIVATE-NONPROFIT",2236563.26,"1213"
"10194","MARYVILLE COLLEGE                                                     ","TN","PRIVATE-NONPROFIT",2020491,"1213"
"10195","WELCH COLLEGE                                                         ","TN","PRIVATE-NONPROFIT",498804.36,"1213"
"10196","TUSCULUM COLLEGE                                                      ","TN","PRIVATE-NONPROFIT",5239094,"1213"
"10197","MERIDIAN INSTITUTE OF SURGICAL ASSISTING                              ","TN","PROPRIETARY",226526,"1213"
"10198","DYERSBURG STATE COMMUNITY COLLEGE                                     ","TN","PUBLIC",7484814.17,"1213"
"10199","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-SHELBYVILLE                   ","TN","PUBLIC",1063092.75,"1213"
"10200","MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN                           ","TN","PROPRIETARY",145425,"1213"
"10201","SOUTHWEST TENNESSEE COMMUNITY COLLEGE                                 ","TN","PUBLIC",28995585.02,"1213"
"10202","WEST TENNESSEE BUSINESS COLLEGE                                       ","TN","PROPRIETARY",1082667.36,"1213"
"10203","PAUL MITCHELL THE SCHOOL - MURFREESBORO                               ","TN","PROPRIETARY",1162905.85,"1213"
"10204","MOTLOW STATE COMMUNITY COLLEGE                                        ","TN","PUBLIC",5622324,"1213"
"10205","AUSTIN PEAY STATE UNIVERSITY                                          ","TN","PUBLIC",22435010.04,"1213"
"10206","HIWASSEE COLLEGE                                                      ","TN","PRIVATE-NONPROFIT",676353.3,"1213"
"10207","PANOLA COLLEGE                                                        ","TX","PUBLIC",4839605.83,"1213"
"10208","RGV CAREERS AN INSTITUTE FOR HIGHER LEARNING                          ","TX","PROPRIETARY",558034,"1213"
"10209","SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE                            ","TX","PROPRIETARY",2619242.78,"1213"
"10210","UNIVERSITY OF TEXAS AT SAN ANTONIO                                    ","TX","PUBLIC",47945192.99,"1213"
"10211","FORTIS COLLEGE                                                        ","TX","PROPRIETARY",3906860.46,"1213"
"10212","LAWYER'S ASSISTANT SCHOOL OF DALLAS                                   ","TX","PROPRIETARY",153743.96,"1213"
"10213","UNIVERSITY OF NORTH TEXAS                                             ","TX","PUBLIC",46400930.92,"1213"
"10214","TEXAS HEALTH SCHOOL                                                   ","TX","PROPRIETARY",408315,"1213"
"10215","PAUL MITCHELL THE SCHOOL DALLAS                                       ","TX","PROPRIETARY",1903977.16,"1213"
"10216","RICHLAND COLLEGE                                                      ","TX","PUBLIC",16981389.34,"1213"
"10217","BUCKNER BARBER SCHOOL                                                 ","TX","PROPRIETARY",192938,"1213"
"10218","EVEREST INSTITUTE                                                     ","TX","PROPRIETARY",6678023,"1213"
"10219","SUL ROSS STATE UNIVERSITY                                             ","TX","PUBLIC",5071877.04,"1213"
"10220","SOUTHWESTERN UNIVERSITY                                               ","TX","PRIVATE-NONPROFIT",1590248,"1213"
"10221","MJ'S BEAUTY ACADEMY                                                   ","TX","PROPRIETARY",264329,"1213"
"10222","ODESSA COLLEGE                                                        ","TX","PUBLIC",5339377.26,"1213"
"10223","ATI- CAREER TRAINING CENTER                                           ","TX","PROPRIETARY",1292625.46,"1213"
"10224","UNIVERSITY OF DALLAS                                                  ","TX","PRIVATE-NONPROFIT",1198363,"1213"
"10225","OGLE SCHOOL HAIR SKIN NAILS                                           ","TX","PROPRIETARY",1072602,"1213"
"10226","UNIVERSITY OF TEXAS - AUSTIN                                          ","TX","PUBLIC",47149694.39,"1213"
"10227","TEXAS A&M UNIVERSITY - COMMERCE                                       ","TX","PUBLIC",15984001.78,"1213"
"10228","STATE BEAUTY ACADEMY                                                  ","TX","PROPRIETARY",3491,"1213"
"10229","SOUTHERN METHODIST UNIVERSITY                                         ","TX","PRIVATE-NONPROFIT",4421844,"1213"
"10230","DEL MAR COLLEGE                                                       ","TX","PUBLIC",16192610.32,"1213"
"10231","HANDS ON THERAPY                                                      ","TX","PROPRIETARY",362033,"1213"
"10232","KUSSAD INSTITUTE OF COURT REPORTING                                   ","TX","PROPRIETARY",56238,"1213"
"10233","SAM HOUSTON STATE UNIVERSITY                                          ","TX","PUBLIC",27336153.72,"1213"
"10234","ATI TECHNICAL TRAINING CENTER                                         ","TX","PROPRIETARY",377663.08,"1213"
"10235","PROFESSIONAL CAREER TRAINING INSTITUTE                                ","TX","PROPRIETARY",475303,"1213"
"10236","SALON PROFESSIONAL ACADEMY (THE)                                      ","TX","PROPRIETARY",290560,"1213"
"10237","TEXAS CHRISTIAN UNIVERSITY                                            ","TX","PRIVATE-NONPROFIT",5044262,"1213"
"10238","MOUNTAIN VIEW COLLEGE                                                 ","TX","PUBLIC",11192679.25,"1213"
"10239","COSMETOLOGY CAREER INSTITUTE                                          ","TX","PROPRIETARY",637684.5,"1213"
"10240","UNIVERSITY OF TEXAS OF THE PERMIAN BASIN                              ","TX","PUBLIC",5322826,"1213"
"10241","SAN ANTONIO COLLEGE                                                   ","TX","PUBLIC",36394922.56,"1213"
"10242","BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY                   ","TX","PRIVATE-NONPROFIT",110743.5,"1213"
"10243","TREND BARBER COLLEGE                                                  ","TX","PROPRIETARY",889817.66,"1213"
"10244","NORTHWEST VISTA COLLEGE                                               ","TX","PUBLIC",21242353,"1213"
"10245","NORTHWEST BEAUTY SCHOOL                                               ","TX","PROPRIETARY",231520,"1213"
"10246","SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS                      ","TX","PROPRIETARY",978299,"1213"
"10247","ABILENE CHRISTIAN UNIVERSITY                                          ","TX","PRIVATE-NONPROFIT",3536177,"1213"
"10248","CARDIOTECH ULTRASOUND SCHOOL                                          ","TX","PROPRIETARY",171625,"1213"
"10249","JACKSONVILLE COLLEGE-MAIN CAMPUS                                      ","TX","PRIVATE-NONPROFIT",860572,"1213"
"10250","MEDIATECH INSTITUTE                                                   ","TX","PROPRIETARY",964427,"1213"
"10251","LEE COLLEGE                                                           ","TX","PUBLIC",6636795.95,"1213"
"10252","ACADEMY OF HAIR DESIGN                                                ","TX","PROPRIETARY",336091,"1213"
"10253","BRAZOSPORT COLLEGE                                                    ","TX","PUBLIC",2909740.95,"1213"
"10254","TEXAS HEALTH AND SCIENCE UNIVERSITY                                   ","TX","PROPRIETARY",19825,"1213"
"10255","AVIATION INSTITUTE OF MAINTENANCE                                     ","TX","PROPRIETARY",1042602,"1213"
"10256","EXPOSITO SCHOOL OF HAIR DESIGN                                        ","TX","PROPRIETARY",184858,"1213"
"10257","PCCENTER                                                              ","TX","PROPRIETARY",176566.5,"1213"
"10258","AUSTIN GRADUATE SCHOOL OF THEOLOGY                                    ","TX","PRIVATE-NONPROFIT",78635,"1213"
"10259","LAMAR UNIVERSITY                                                      ","TX","PUBLIC",18488814,"1213"
"10260","VICTORIA COLLEGE                                                      ","TX","PUBLIC",6125477.17,"1213"
"10261","JAY'S TECHNICAL INSTITUTE                                             ","TX","PROPRIETARY",657964.56,"1213"
"10262","TEXAS BEAUTY COLLEGE                                                  ","TX","PROPRIETARY",257863,"1213"
"10263","INTERNATIONAL BUSINESS COLLEGE                                        ","TX","PROPRIETARY",1296010,"1213"
"10264","PRAIRIE VIEW AGRICULTURAL & MECHANICAL UNIVERSITY                     ","TX","PUBLIC",20257862.06,"1213"
"10265","TEXAS BARBER COLLEGE                                                  ","TX","PROPRIETARY",3569866,"1213"
"10266","LUBBOCK CHRISTIAN UNIVERSITY                                          ","TX","PRIVATE-NONPROFIT",2668676,"1213"
"10267","CCI TRAINING CENTER                                                   ","TX","PROPRIETARY",741657,"1213"
"10268","NUVANI INSTITUTE                                                      ","TX","PROPRIETARY",382707,"1213"
